,exp_id,agent_id,env_name,exp_seed,num_episodes,policy_seed,K,policy_id,dir_policy_id,episode_returns_mean,episode_returns_std,episode_returns_max,episode_returns_min,episode_steps_mean,episode_steps_std,episode_times_mean,episode_times_std,episode_dones,num_outcome_LOSS,num_outcome_DRAW,num_outcome_WIN,num_outcome_NA
608,313,0,Driving7x7RoundAbout-n2-v0,0,1000,1,1,klr_k1_seed1-v0,pi_1,1.48884999999999,0.362592302041838,1.6,-0.75,16.683,2.58737531100534,0.065201372623444,0.154196170597383,1,26,0,974,0
621,443,1,Driving7x7RoundAbout-n2-v0,0,1000,2,1,klr_k1_seed2-v0,pi_1,1.35904999999999,0.65107649128194,1.6,-0.95,46.549,11.7609352944398,0.11308639550209,0.469302657348185,1,77,0,921,2
624,17,0,Driving7x7RoundAbout-n2-v0,0,1000,0,1,klr_k1_seed0-v0,pi_1,1.54869999999999,0.049983097142934,1.6,1.5,15.109,2.36032180009422,0.060441786766052,0.161585323132294,1,0,0,1000,0
630,164,0,Driving7x7RoundAbout-n2-v0,0,1000,0,1,klr_k1_seed0-v0,pi_1,1.20355,0.816679188849578,1.6,-0.85,14.586,3.62995922842117,0.057690853357315,0.153494785723425,1,146,0,854,0
640,602,0,Driving7x7RoundAbout-n2-v0,0,1000,3,1,klr_k1_seed3-v0,pi_1,1.22135,0.760119515273749,1.6,-1,46.194,12.0887701607732,0.10925785446167,0.462186557428014,1,93,0,839,68
646,66,0,Driving7x7RoundAbout-n2-v0,0,1000,0,1,klr_k1_seed0-v0,pi_1,1.54939999999999,0.049996399870391,1.6,1.5,15.299,2.64075727775197,0.061028773784637,0.165785451201666,1,0,0,1000,0
649,184,1,Driving7x7RoundAbout-n2-v0,0,1000,3,1,klr_k1_seed3-v0,pi_1,1.40049999999999,0.516032702452087,1.6,-0.75,18.001,8.60110452209482,0.072969577789307,0.225154683761388,1,38,0,920,42
652,459,0,Driving7x7RoundAbout-n2-v0,0,1000,2,1,klr_k1_seed2-v0,pi_1,1.10535,0.827166172845577,1.6,-0.9,25.129,11.7740544843312,0.101550520896912,0.312971021700939,1,150,0,771,79
665,205,1,Driving7x7RoundAbout-n2-v0,0,1000,4,1,klr_k1_seed4-v0,pi_1,1.54919999999999,0.049993599590348,1.6,1.5,21.28,6.63984939588241,0.082872578382492,0.199055405062231,1,0,0,1000,0
667,422,1,Driving7x7RoundAbout-n2-v0,0,1000,4,1,klr_k1_seed4-v0,pi_1,1.49324999999999,0.370455041131849,1.6,-0.9,23.743,10.4435123880809,0.096511121511459,0.286044848609605,1,23,0,977,0
678,656,0,Driving7x7RoundAbout-n2-v0,0,1000,3,1,klr_k1_seed3-v0,pi_1,1.38684999999999,0.581562187130492,1.6,-0.95,18.402,8.98567726996691,0.072761596918106,0.183968824683617,1,50,0,921,29
682,510,0,Driving7x7RoundAbout-n2-v0,0,1000,2,1,klr_k1_seed2-v0,pi_1,1.37569999999999,0.569323730403012,1.6,-0.85,20.578,7.46296965021298,0.081204651117325,0.2391742553168,1,57,0,910,33
690,312,0,Driving7x7RoundAbout-n2-v0,0,1000,1,1,klr_k1_seed1-v0,pi_1,1.45899999999999,0.451224999307438,1.6,-0.9,18.361,4.7225712276259,0.073227041959763,0.184362472379039,1,37,0,963,0
701,632,1,Driving7x7RoundAbout-n2-v0,0,1000,3,1,klr_k1_seed3-v0,pi_1,1.50709999999999,0.31089321317777,1.6,-0.75,18.59,5.51542382777607,0.075701172590256,0.221422927224136,1,17,0,979,4
715,198,1,Driving7x7RoundAbout-n2-v0,0,1000,4,1,klr_k1_seed4-v0,pi_1,1.20425,0.822568804113066,1.6,-1,45.038,13.4375799904596,0.11252100944519,0.476508459274996,1,128,0,846,26
717,79,1,Driving7x7RoundAbout-n2-v0,0,1000,1,1,klr_k1_seed1-v0,pi_1,1.2874,0.702158272756224,1.6,-0.85,21.996,9.01842469614289,0.089726432085037,0.267257157192222,1,88,0,875,37
723,37,1,Driving7x7RoundAbout-n2-v0,0,1000,0,1,klr_k1_seed0-v0,pi_1,1.52479999999999,0.241733241404652,1.6,-0.75,15.394,2.23400179050958,0.060640817403793,0.160777022304833,1,11,0,989,0
736,67,0,Driving7x7RoundAbout-n2-v0,0,1000,0,1,klr_k1_seed0-v0,pi_1,1.34089999999999,0.687638851432926,1.6,-0.95,16.504,7.79871681752838,0.067896461009979,0.208840303073101,1,85,0,915,0
749,597,1,Driving7x7RoundAbout-n2-v0,0,1000,3,1,klr_k1_seed3-v0,pi_1,1.54869999999999,0.049983097142934,1.6,1.5,17.409,6.02708212985355,0.066563702583313,0.160349537412821,1,0,0,1000,0
751,338,1,Driving7x7RoundAbout-n2-v0,0,1000,2,1,klr_k1_seed2-v0,pi_1,1.35195,0.620442340189643,1.6,-0.75,19.881,7.54379473474723,0.077726370096207,0.204026593313499,1,79,0,907,14
761,282,1,Driving7x7RoundAbout-n2-v0,0,1000,1,1,klr_k1_seed1-v0,pi_1,1.52664999999999,0.224626974114864,1.6,-0.65,16.73,2.48819211476928,0.066179684877396,0.165474795266009,1,10,0,990,0
773,688,1,Driving7x7RoundAbout-n2-v0,0,1000,4,1,klr_k1_seed4-v0,pi_1,1.2167,0.808038433491873,1.6,-1,45.38,12.8425698362906,0.120625322818756,0.514794579188088,1,122,0,849,29
774,455,0,Driving7x7RoundAbout-n2-v0,0,1000,2,1,klr_k1_seed2-v0,pi_1,1.36029999999999,0.658774551724645,1.6,-1.05,46.517,11.6506528143276,0.118478533983231,0.496497075573233,1,79,0,920,1
802,407,0,Driving7x7RoundAbout-n2-v0,0,1000,1,1,klr_k1_seed1-v0,pi_1,1.48939999999999,0.359774429330379,1.6,-0.75,20.501,7.93170845404696,0.084761405706406,0.29038015380624,1,23,0,969,8
811,100,1,Driving7x7RoundAbout-n2-v0,0,1000,2,1,klr_k1_seed2-v0,pi_1,1.36489999999999,0.646821451406803,1.6,-1.1,46.676,11.6513099692696,0.114731042861938,0.47367852717125,1,74,0,924,2
813,485,1,Driving7x7RoundAbout-n2-v0,0,1000,2,1,klr_k1_seed2-v0,pi_1,1.45219999999999,0.365493036869376,1.6,-0.7,21.981,7.97475009012822,0.081448934078217,0.19895841976308,1,7,0,932,61
820,112,0,Driving7x7RoundAbout-n2-v0,0,1000,0,1,klr_k1_seed0-v0,pi_1,1.36375,0.648146154428149,1.6,-1.05,46.761,11.1840904413367,0.118754974365234,0.504262537528238,1,74,0,924,2
826,651,0,Driving7x7RoundAbout-n2-v0,0,1000,3,1,klr_k1_seed3-v0,pi_1,1.22,0.757680671523299,1.6,-1,46.458,11.6023375231028,0.11620312833786,0.487050771278393,1,92,0,838,70
828,554,0,Driving7x7RoundAbout-n2-v0,0,1000,2,1,klr_k1_seed2-v0,pi_1,1.40679999999999,0.540281186050374,1.6,-0.85,26.416,11.990035195945,0.102717801094055,0.26778059222478,1,64,0,936,0
837,345,1,Driving7x7RoundAbout-n2-v0,0,1000,3,1,klr_k1_seed3-v0,pi_1,1.2203,0.764191016696744,1.6,-1,46.254,11.9361419227487,0.11722437953949,0.49549122008688,1,95,0,841,64
845,135,1,Driving7x7RoundAbout-n2-v0,0,1000,2,1,klr_k1_seed2-v0,pi_1,1.43769999999999,0.475324846815314,1.6,-0.7,18.736,3.16801262623746,0.073970058202744,0.196698254907152,1,47,0,953,0
867,520,1,Driving7x7RoundAbout-n2-v0,0,1000,3,1,klr_k1_seed3-v0,pi_1,1.26734999999999,0.731735250961709,1.6,-0.9,20.439,9.61666673021375,0.086172263383865,0.288585766139942,1,106,0,870,24
874,362,0,Driving7x7RoundAbout-n2-v0,0,1000,1,1,klr_k1_seed1-v0,pi_1,1.46949999999999,0.422539643110563,1.6,-0.75,18.498,6.66633302498458,0.07146050286293,0.165696306694833,1,35,0,965,0
877,450,1,Driving7x7RoundAbout-n2-v0,0,1000,2,1,klr_k1_seed2-v0,pi_1,1.54929999999999,0.049995099759876,1.6,1.5,26.776,12.0238855616643,0.105993387460709,0.328033223477897,1,0,0,1000,0
880,166,0,Driving7x7RoundAbout-n2-v0,0,1000,0,1,klr_k1_seed0-v0,pi_1,1.3795,0.573462945620723,1.6,-0.8,18.543,7.07969992301934,0.073200987100601,0.196361420856548,1,67,0,921,12
885,681,1,Driving7x7RoundAbout-n2-v0,0,1000,4,1,klr_k1_seed4-v0,pi_1,1.54429999999999,0.101919134611711,1.6,0.4,20.149,4.39759013551741,0.079084087133408,0.205457201189756,1,0,0,994,6
890,703,0,Driving7x7RoundAbout-n2-v0,0,1000,4,1,klr_k1_seed4-v0,pi_1,1.54879999999999,0.049985597925802,1.6,1.5,20.441,5.21042407103299,0.082065446853638,0.228857043898627,1,0,0,1000,0
893,562,1,Driving7x7RoundAbout-n2-v0,0,1000,4,1,klr_k1_seed4-v0,pi_1,1.55219999999999,0.049951576551697,1.6,1.5,21.25,6.13200619699622,0.082648777484894,0.199314826061596,1,0,0,1000,0
895,373,1,Driving7x7RoundAbout-n2-v0,0,1000,3,1,klr_k1_seed3-v0,pi_1,1.3556,0.642645812248082,1.6,-0.9,22.089,12.9676936654133,0.087198678970337,0.248543115121998,1,80,0,918,2
900,212,0,Driving7x7RoundAbout-n2-v0,0,1000,0,1,klr_k1_seed0-v0,pi_1,1.52024999999999,0.276807582085463,1.6,-0.95,20.614,4.90703617268102,0.082442104578018,0.231082276734047,1,12,0,988,0
901,212,1,Driving7x7RoundAbout-n2-v0,0,1000,4,1,klr_k1_seed4-v0,pi_1,1.51854999999999,0.271078212883292,1.6,-0.9,20.614,4.90703617268102,0.082442104578018,0.231082276734047,1,12,0,988,0
903,716,1,Driving7x7RoundAbout-n2-v0,0,1000,4,1,klr_k1_seed4-v0,pi_1,1.34225,0.664930400493162,1.6,-0.9,20.814,5.80632448283766,0.082691175460815,0.227857648553073,1,83,0,912,5
904,18,0,Driving7x7RoundAbout-n2-v0,0,1000,0,1,klr_k1_seed0-v0,pi_1,1.28195,0.764805006194388,1.6,-0.95,20.085,7.4681841835884,0.077255947113037,0.203807910946808,1,111,0,889,0
906,264,0,Driving7x7RoundAbout-n2-v0,0,1000,1,1,klr_k1_seed1-v0,pi_1,1.52319999999999,0.254610997405846,1.6,-0.65,16.895,2.32464513420866,0.065845679998398,0.163140247845678,1,13,0,987,0
910,607,0,Driving7x7RoundAbout-n2-v0,0,1000,3,1,klr_k1_seed3-v0,pi_1,1.45849999999999,0.383187617232081,1.6,-0.75,20.094,8.33181636859575,0.08435475230217,0.28824041506125,1,15,0,949,36
913,226,1,Driving7x7RoundAbout-n2-v0,0,1000,4,1,klr_k1_seed4-v0,pi_1,1.3735,0.615107917360846,1.6,-0.85,22.029,6.09213911528619,0.085673539161682,0.212936686135185,1,74,0,926,0
926,655,0,Driving7x7RoundAbout-n2-v0,0,1000,3,1,klr_k1_seed3-v0,pi_1,1.35204999999999,0.650571516053383,1.6,-0.9,20.012,6.89694541083225,0.082144731998444,0.245531153222676,1,75,0,916,9
932,211,0,Driving7x7RoundAbout-n2-v0,0,1000,0,1,klr_k1_seed0-v0,pi_1,1.1677,0.838305857071267,1.6,-0.85,21.625,11.5155709801989,0.084113186836243,0.252968993005304,1,166,0,834,0
940,700,0,Driving7x7RoundAbout-n2-v0,0,1000,4,1,klr_k1_seed4-v0,pi_1,1.25875,0.764549499705546,1.6,-1,45.7,12.6218065268011,0.117149455547333,0.489601290042251,1,106,0,868,26
951,723,1,Driving7x7RoundAbout-n2-v0,0,1000,4,1,klr_k1_seed4-v0,pi_1,1.54639999999999,0.049870231601628,1.6,1.5,21.34,5.98384491777653,0.083925549983978,0.22727146823789,1,0,0,1000,0
955,317,1,Driving7x7RoundAbout-n2-v0,0,1000,2,1,klr_k1_seed2-v0,pi_1,1.24545,0.759955128609578,1.6,-0.75,18.841,6.13642558823946,0.075189818620682,0.193212431464811,1,127,0,865,8
965,646,1,Driving7x7RoundAbout-n2-v0,0,1000,4,1,klr_k1_seed4-v0,pi_1,1.51544999999999,0.28232746501182,1.6,-0.75,19.246,4.08282794151309,0.076751891374588,0.193832408861122,1,15,0,985,0
967,611,1,Driving7x7RoundAbout-n2-v0,0,1000,3,1,klr_k1_seed3-v0,pi_1,1.53859999999999,0.130115487164288,1.6,0.2,16.384,3.65794259112961,0.065221997976303,0.165686386731631,1,0,0,992,8
979,618,1,Driving7x7RoundAbout-n2-v0,0,1000,3,1,klr_k1_seed3-v0,pi_1,1.51984999999999,0.251333399093712,1.6,-0.75,19.561,9.44480169193615,0.079633849143982,0.247243235764944,1,9,0,984,7
1009,233,1,Driving7x7RoundAbout-n2-v0,0,1000,4,1,klr_k1_seed4-v0,pi_1,1.55059999999999,0.049996399870391,1.6,1.5,21.204,6.0375809725419,0.080739052057266,0.179828747146605,1,0,0,1000,0
1019,660,1,Driving7x7RoundAbout-n2-v0,0,1000,4,1,klr_k1_seed4-v0,pi_1,1.55009999999999,0.0499998999999,1.6,1.5,18.679,1.78548564822011,0.076069492340088,0.199615012049245,1,0,0,1000,0
1023,576,1,Driving7x7RoundAbout-n2-v0,0,1000,4,1,klr_k1_seed4-v0,pi_1,1.44284999999999,0.486791924234573,1.6,-0.85,19.145,4.32411551649583,0.073965777635574,0.182898362505098,1,47,0,953,0
1027,415,1,Driving7x7RoundAbout-n2-v0,0,1000,4,1,klr_k1_seed4-v0,pi_1,1.55089999999999,0.049991899343794,1.6,1.5,21.01,5.84823905120165,0.082609214305878,0.225269368932915,1,0,0,1000,0
1032,506,0,Driving7x7RoundAbout-n2-v0,0,1000,2,1,klr_k1_seed2-v0,pi_1,1.40539999999999,0.476404072190828,1.6,-0.7,24.554,11.0052298476679,0.098346342563629,0.302508912191792,1,10,0,915,75
1033,506,1,Driving7x7RoundAbout-n2-v0,0,1000,3,1,klr_k1_seed3-v0,pi_1,1.38109999999999,0.474534287486164,1.6,-0.8,24.554,11.0052298476679,0.098346342563629,0.302508912191792,1,10,0,886,104
1042,63,0,Driving7x7RoundAbout-n2-v0,0,1000,0,1,klr_k1_seed0-v0,pi_1,1.34305,0.684813257392116,1.6,-1,46.323,12.0282447181623,0.114676321268082,0.479648197055191,1,83,0,917,0
1059,541,1,Driving7x7RoundAbout-n2-v0,0,1000,4,1,klr_k1_seed4-v0,pi_1,1.26125,0.762237454800006,1.6,-1,45.944,12.119276546065,0.110522010087967,0.460338737753297,1,109,0,872,19
1066,69,0,Driving7x7RoundAbout-n2-v0,0,1000,0,1,klr_k1_seed0-v0,pi_1,1.47844999999999,0.398199821069772,1.6,-0.75,16.704,3.69437193579639,0.066371895313263,0.167288006434719,1,31,0,969,0
1077,268,1,Driving7x7RoundAbout-n2-v0,0,1000,1,1,klr_k1_seed1-v0,pi_1,1.52839999999999,0.16930280564716,1.6,0.3,17.332,5.01914096235601,0.067571713685989,0.172221746908261,1,0,0,982,18
1080,557,0,Driving7x7RoundAbout-n2-v0,0,1000,2,1,klr_k1_seed2-v0,pi_1,1.39814999999999,0.577216664260484,1.6,-0.9,21.182,6.96325182655345,0.083226369380951,0.227242874530375,1,59,0,934,7
1089,44,1,Driving7x7RoundAbout-n2-v0,0,1000,0,1,klr_k1_seed0-v0,pi_1,1.52994999999999,0.208531766165254,1.6,-0.95,18.582,3.73273036797463,0.073072860240936,0.191175547074892,1,5,0,988,7
1094,458,0,Driving7x7RoundAbout-n2-v0,0,1000,2,1,klr_k1_seed2-v0,pi_1,1.54939999999999,0.049996399870391,1.6,1.5,19.123,1.98541456628081,0.076212951421738,0.199631536872061,1,0,0,1000,0
1096,165,0,Driving7x7RoundAbout-n2-v0,0,1000,0,1,klr_k1_seed0-v0,pi_1,1.28815,0.725191062755187,1.6,-0.8,16.399,6.81907611044194,0.066347063541412,0.175730013925051,1,112,0,888,0
1101,275,1,Driving7x7RoundAbout-n2-v0,0,1000,1,1,klr_k1_seed1-v0,pi_1,1.42215,0.528315130864145,1.6,-0.9,18.639,7.92809428551402,0.070827335119247,0.157762024504961,1,50,0,945,5
1103,625,1,Driving7x7RoundAbout-n2-v0,0,1000,3,1,klr_k1_seed3-v0,pi_1,1.45684999999999,0.392645613116969,1.6,-0.75,19.787,8.1370529677519,0.075808462142944,0.181552640011396,1,17,0,947,36
1108,603,0,Driving7x7RoundAbout-n2-v0,0,1000,3,1,klr_k1_seed3-v0,pi_1,1.54909999999999,0.049991899343794,1.6,1.5,17.39,6.37933382101925,0.067905186414719,0.173747105875828,1,0,0,1000,0
1116,605,0,Driving7x7RoundAbout-n2-v0,0,1000,3,1,klr_k1_seed3-v0,pi_1,1.53679999999999,0.143268140212679,1.6,0.2,16.463,3.96038268352946,0.064640130996704,0.15577700864767,1,0,0,990,10
1130,508,0,Driving7x7RoundAbout-n2-v0,0,1000,2,1,klr_k1_seed2-v0,pi_1,1.47429999999999,0.408704673327821,1.6,-0.85,23.052,10.3550613711363,0.088918473482132,0.231440871298638,1,30,0,963,7
1132,604,0,Driving7x7RoundAbout-n2-v0,0,1000,3,1,klr_k1_seed3-v0,pi_1,1.19365,0.674419882195056,1.6,-0.75,26.227,14.0608488719565,0.097245500564575,0.244747757184698,1,31,0,778,191
1133,604,1,Driving7x7RoundAbout-n2-v0,0,1000,3,1,klr_k1_seed3-v0,pi_1,1.19235,0.674065262048115,1.6,-0.75,26.227,14.0608488719565,0.097245500564575,0.244747757184698,1,31,0,777,192
1137,296,1,Driving7x7RoundAbout-n2-v0,0,1000,2,1,klr_k1_seed2-v0,pi_1,1.3249,0.704116460537602,1.6,-1.1,46.012,12.4478052683997,0.119229510784149,0.498487410936497,1,91,0,906,3
1142,559,0,Driving7x7RoundAbout-n2-v0,0,1000,2,1,klr_k1_seed2-v0,pi_1,1.53084999999999,0.17019335327797,1.6,0.1,20.775,5.41833692197154,0.080024163007736,0.196478469911673,1,0,0,986,14
1145,674,1,Driving7x7RoundAbout-n2-v0,0,1000,4,1,klr_k1_seed4-v0,pi_1,1.55139999999999,0.049980396156894,1.6,1.5,21.505,5.8086121406064,0.086069197416306,0.234069819696574,1,0,0,1000,0
1164,409,0,Driving7x7RoundAbout-n2-v0,0,1000,1,1,klr_k1_seed1-v0,pi_1,1.43609999999999,0.52144202937623,1.6,-0.95,16.455,3.70620763044922,0.066888279438019,0.180984839977115,1,48,0,952,0
1167,464,1,Driving7x7RoundAbout-n2-v0,0,1000,2,1,klr_k1_seed2-v0,pi_1,1.54749999999999,0.049937460888595,1.6,1.5,19.065,1.96335809265656,0.074246677398682,0.186954708146992,1,0,0,1000,0
1172,161,0,Driving7x7RoundAbout-n2-v0,0,1000,0,1,klr_k1_seed0-v0,pi_1,1.39029999999999,0.609012241256283,1.6,-1,47.108,10.5040152322814,0.120259471893311,0.505193536660468,1,66,0,934,0
1179,9,1,Driving7x7RoundAbout-n2-v0,0,1000,0,1,klr_k1_seed0-v0,pi_1,1.54989999999999,0.0499998999999,1.6,1.5,17.374,6.45152106095919,0.067617519855499,0.186278806100081,1,0,0,1000,0
1204,210,0,Driving7x7RoundAbout-n2-v0,0,1000,0,1,klr_k1_seed0-v0,pi_1,1.34859999999999,0.676378621779257,1.6,-1,46.478,11.6608539996005,0.100129089832306,0.377768500990644,1,81,0,917,2
1207,177,1,Driving7x7RoundAbout-n2-v0,0,1000,3,1,klr_k1_seed3-v0,pi_1,1.42259999999999,0.515149725807942,1.6,-0.8,21.542,6.90392902628641,0.084667342662811,0.219203320932149,1,50,0,942,8
1208,115,0,Driving7x7RoundAbout-n2-v0,0,1000,0,1,klr_k1_seed0-v0,pi_1,1.35915,0.633580127134686,1.6,-0.8,16.137,5.25130755145802,0.062641980409622,0.149219628278302,1,81,0,919,0
1213,191,1,Driving7x7RoundAbout-n2-v0,0,1000,3,1,klr_k1_seed3-v0,pi_1,1.3979,0.557853556052125,1.6,-0.8,19.553,6.59766557200348,0.075547312736511,0.198868768476478,1,59,0,933,8
1232,702,0,Driving7x7RoundAbout-n2-v0,0,1000,4,1,klr_k1_seed4-v0,pi_1,1.48454999999999,0.405467381548751,1.6,-0.95,24.926,6.04950609554202,0.097889889001846,0.253780320641135,1,27,0,973,0
1233,702,1,Driving7x7RoundAbout-n2-v0,0,1000,4,1,klr_k1_seed4-v0,pi_1,1.48284999999999,0.40304264972829,1.6,-0.95,24.926,6.04950609554202,0.097889889001846,0.253780320641135,1,27,0,973,0
1241,23,1,Driving7x7RoundAbout-n2-v0,0,1000,0,1,klr_k1_seed0-v0,pi_1,1.54719999999999,0.049921538437833,1.6,1.5,15.181,2.37323386963864,0.061288462400436,0.167143942872586,1,0,0,1000,0
1251,219,1,Driving7x7RoundAbout-n2-v0,0,1000,4,1,klr_k1_seed4-v0,pi_1,1.55139999999999,0.049980396156893,1.6,1.5,20.919,5.69336798389143,0.084341647624969,0.250938606750854,1,0,0,1000,0
1252,456,0,Driving7x7RoundAbout-n2-v0,0,1000,2,1,klr_k1_seed2-v0,pi_1,1.54919999999999,0.049993599590348,1.6,1.5,26.561,11.7066766846958,0.10478595662117,0.314140725362655,1,0,0,1000,0
1254,265,0,Driving7x7RoundAbout-n2-v0,0,1000,1,1,klr_k1_seed1-v0,pi_1,1.53929999999999,0.150932137068287,1.6,-0.7,17.548,3.44088593243077,0.07038502073288,0.184514336636232,1,4,0,996,0
1258,556,0,Driving7x7RoundAbout-n2-v0,0,1000,2,1,klr_k1_seed2-v0,pi_1,1.28469999999999,0.754540197736343,1.6,-0.95,17.663,5.00993323308804,0.068232658863068,0.172134736990365,1,110,0,890,0
1264,555,0,Driving7x7RoundAbout-n2-v0,0,1000,2,1,klr_k1_seed2-v0,pi_1,1.43764999999999,0.462309395859528,1.6,-0.95,23.305,6.61588807341841,0.091525151491165,0.221032856923169,1,29,0,938,33
1265,555,1,Driving7x7RoundAbout-n2-v0,0,1000,4,1,klr_k1_seed4-v0,pi_1,1.48204999999999,0.398961523834069,1.6,-0.95,23.305,6.61588807341841,0.091525151491165,0.221032856923169,1,29,0,971,0
1277,93,1,Driving7x7RoundAbout-n2-v0,0,1000,1,1,klr_k1_seed1-v0,pi_1,1.34325,0.632180304580903,1.6,-0.85,18.395,6.31070320962728,0.070288608789444,0.177230719436355,1,71,0,901,28
1280,411,0,Driving7x7RoundAbout-n2-v0,0,1000,1,1,klr_k1_seed1-v0,pi_1,1.46164999999999,0.464286309834778,1.6,-0.95,16.876,5.36121478771369,0.066672162771225,0.167624088377339,1,36,0,964,0
1282,406,0,Driving7x7RoundAbout-n2-v0,0,1000,1,1,klr_k1_seed1-v0,pi_1,1.2378,0.793940274831807,1.6,-0.95,45.175,13.4376476736072,0.108574674606323,0.451170042522753,1,115,0,862,23
1289,331,1,Driving7x7RoundAbout-n2-v0,0,1000,2,1,klr_k1_seed2-v0,pi_1,1.30075,0.676255822525765,1.6,-0.85,21.161,9.25781178248942,0.08554499578476,0.24683482166027,1,91,0,883,26
1294,163,0,Driving7x7RoundAbout-n2-v0,0,1000,0,1,klr_k1_seed0-v0,pi_1,1.50799999999999,0.294119023526191,1.6,-0.95,18.824,6.77606257350093,0.074953110218048,0.194712901306308,1,14,0,980,6
1295,163,1,Driving7x7RoundAbout-n2-v0,0,1000,3,1,klr_k1_seed3-v0,pi_1,1.50419999999999,0.309374142423055,1.6,-0.9,18.824,6.77606257350093,0.074953110218048,0.194712901306308,1,14,0,977,9
1297,492,1,Driving7x7RoundAbout-n2-v0,0,1000,3,1,klr_k1_seed3-v0,pi_1,1.19315,0.787328125688399,1.6,-0.95,45.898,12.4881382119193,0.120614841222763,0.516590422355306,1,100,0,826,74
1309,254,1,Driving7x7RoundAbout-n2-v0,0,1000,1,1,klr_k1_seed1-v0,pi_1,1.54949999999999,0.051621216568384,1.6,1.45,21.034,9.71600967475846,0.079082694530487,0.181925525355222,1,0,0,1000,0
1318,15,0,Driving7x7RoundAbout-n2-v0,0,1000,0,1,klr_k1_seed0-v0,pi_1,1.54829999999999,0.049971091643068,1.6,1.5,17.152,6.45824248538254,0.066637497425079,0.181489207627703,1,0,0,1000,0
1324,310,0,Driving7x7RoundAbout-n2-v0,0,1000,1,1,klr_k1_seed1-v0,pi_1,1.2867,0.647621116085628,1.6,-0.85,24.338,10.7868325285971,0.092561465263367,0.220371499681901,1,60,0,848,92
1325,310,1,Driving7x7RoundAbout-n2-v0,0,1000,2,1,klr_k1_seed2-v0,pi_1,1.2287,0.730524681307899,1.6,-0.9,24.338,10.7868325285971,0.092561465263367,0.220371499681901,1,60,0,827,113
1331,149,1,Driving7x7RoundAbout-n2-v0,0,1000,3,1,klr_k1_seed3-v0,pi_1,1.22795,0.747198967812457,1.6,-1,46.546,11.2689788357242,0.118299910545349,0.496110617828553,1,88,0,841,71
1334,654,0,Driving7x7RoundAbout-n2-v0,0,1000,3,1,klr_k1_seed3-v0,pi_1,1.35344999999999,0.637817056451146,1.6,-0.95,17.55,8.18800952613027,0.069405459880829,0.174616702731822,1,64,0,906,30
1340,606,0,Driving7x7RoundAbout-n2-v0,0,1000,3,1,klr_k1_seed3-v0,pi_1,1.52864999999999,0.209777685896283,1.6,-0.75,19.026,8.44661612718372,0.078593902349472,0.251573926000772,1,6,0,989,5
1349,583,1,Driving7x7RoundAbout-n2-v0,0,1000,4,1,klr_k1_seed4-v0,pi_1,1.55179999999999,0.049414168008781,1.6,1.5,19.479,1.75657593061046,0.076784243822098,0.197323201016476,1,0,0,1000,0
1358,701,0,Driving7x7RoundAbout-n2-v0,0,1000,4,1,klr_k1_seed4-v0,pi_1,1.53584999999999,0.146038616468384,1.6,0.1,22.716,7.57504745859721,0.088558667182922,0.220994387057708,1,0,0,991,9
1373,709,1,Driving7x7RoundAbout-n2-v0,0,1000,4,1,klr_k1_seed4-v0,pi_1,1.54949999999999,0.049997499937497,1.6,1.5,20.135,5.2096808923388,0.080016249895096,0.214663302994029,1,0,0,1000,0
1375,366,1,Driving7x7RoundAbout-n2-v0,0,1000,3,1,klr_k1_seed3-v0,pi_1,1.34955,0.611749374744265,1.6,-0.8,18.648,8.93241826159075,0.070634010314941,0.166628607704656,1,64,0,902,34
1381,478,1,Driving7x7RoundAbout-n2-v0,0,1000,2,1,klr_k1_seed2-v0,pi_1,1.00955000000001,0.958828085477264,1.6,-0.75,18.511,8.35738469857646,0.071116044044495,0.175147211821362,1,228,0,758,14
1385,527,1,Driving7x7RoundAbout-n2-v0,0,1000,3,1,klr_k1_seed3-v0,pi_1,1.35215,0.640985863728678,1.6,-0.8,16.56,6.13110104304276,0.066449494123459,0.172018620725094,1,85,0,913,2
1389,289,1,Driving7x7RoundAbout-n2-v0,0,1000,1,1,klr_k1_seed1-v0,pi_1,1.53779999999999,0.181193708500049,1.6,-0.7,17.38,3.19430743667544,0.069894901752472,0.192571538178749,1,6,0,994,0
1397,247,1,Driving7x7RoundAbout-n2-v0,0,1000,1,1,klr_k1_seed1-v0,pi_1,1.2816,0.743875957401504,1.6,-0.95,45.882,12.5171912184803,0.109223956108093,0.453913719378981,1,98,0,882,20
1405,394,1,Driving7x7RoundAbout-n2-v0,0,1000,4,1,klr_k1_seed4-v0,pi_1,1.21915,0.81193643685944,1.6,-1,45.143,13.3279612469425,0.109805620670319,0.457889935253377,1,122,0,851,27
1406,215,0,Driving7x7RoundAbout-n2-v0,0,1000,0,1,klr_k1_seed0-v0,pi_1,1.2301,0.814287412404248,1.6,-0.95,15.754,5.57077050326075,0.060166042089462,0.14670797129543,1,131,0,867,2
1413,513,1,Driving7x7RoundAbout-n2-v0,0,1000,3,1,klr_k1_seed3-v0,pi_1,1.41564999999999,0.476600018359206,1.6,-0.75,17.741,7.97909261758503,0.072018230438232,0.223088753563773,1,30,0,928,42
1414,16,0,Driving7x7RoundAbout-n2-v0,0,1000,0,1,klr_k1_seed0-v0,pi_1,1.43424999999999,0.519427028079981,1.6,-0.95,16.526,3.65312523738237,0.065262412309647,0.167251872667042,1,46,0,954,0
