exp_id,agent_id,env_id,policy_id,exp_seed,num_episodes,time_limit,episode_return_mean,episode_return_std,episode_return_max,episode_return_min,episode_steps_mean,episode_steps_std,episode_time_mean,episode_time_std,num_episode_done,num_LOSS,num_DRAW,num_WIN,num_NA
24,3,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.9649999999999992,0.1074838489159075,1.0,0.3333333333333333,23.236,11.902617527250046,0.2300694561004638,0.1218827176463472,1000,0,0,900,100
8,0,PredatorPrey10x10-P4-p3-s2-coop-v0,random-v0,0,1000,None,0.708666666666666,0.2977926198622869,1.0,0.0,42.517,11.0236886294924,0.2225522274971008,0.067152007449281,1000,0,0,414,586
8,1,PredatorPrey10x10-P4-p3-s2-coop-v0,random-v0,0,1000,None,0.708666666666666,0.2977926198622869,1.0,0.0,42.517,11.0236886294924,0.2225522274971008,0.067152007449281,1000,0,0,414,586
8,2,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.708666666666666,0.2977926198622869,1.0,0.0,42.517,11.0236886294924,0.2225522274971008,0.067152007449281,1000,0,0,414,586
8,3,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.708666666666666,0.2977926198622869,1.0,0.0,42.517,11.0236886294924,0.2225522274971008,0.067152007449281,1000,0,0,414,586
18,0,PredatorPrey10x10-P4-p3-s2-coop-v0,random-v0,0,1000,None,0.9116666666666652,0.1753646993490378,1.0,0.0,31.366,13.435253775050176,0.232387053489685,0.1065956957907061,1000,0,0,773,227
18,1,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.9116666666666652,0.1753646993490378,1.0,0.0,31.366,13.435253775050176,0.232387053489685,0.1065956957907061,1000,0,0,773,227
18,2,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.9116666666666652,0.1753646993490378,1.0,0.0,31.366,13.435253775050176,0.232387053489685,0.1065956957907061,1000,0,0,773,227
18,3,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.9116666666666652,0.1753646993490378,1.0,0.0,31.366,13.435253775050176,0.232387053489685,0.1065956957907061,1000,0,0,773,227
11,0,PredatorPrey10x10-P4-p3-s2-coop-v0,random-v0,0,1000,None,0.8969999999999978,0.1854481059488062,1.0,0.0,32.212,13.809020819739535,0.2424945149421692,0.111089987565514,1000,0,0,736,264
11,1,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.8969999999999978,0.1854481059488062,1.0,0.0,32.212,13.809020819739535,0.2424945149421692,0.111089987565514,1000,0,0,736,264
11,2,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.8969999999999978,0.1854481059488062,1.0,0.0,32.212,13.809020819739535,0.2424945149421692,0.111089987565514,1000,0,0,736,264
11,3,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.8969999999999978,0.1854481059488062,1.0,0.0,32.212,13.809020819739535,0.2424945149421692,0.111089987565514,1000,0,0,736,264
23,0,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.9629999999999986,0.1088725044362551,1.0,0.3333333333333333,24.959,12.074573242976331,0.2462238900661468,0.1274638607060358,1000,0,0,893,107
23,1,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.9629999999999986,0.1088725044362551,1.0,0.3333333333333333,24.959,12.074573242976331,0.2462238900661468,0.1274638607060358,1000,0,0,893,107
23,2,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.9629999999999986,0.1088725044362551,1.0,0.3333333333333333,24.959,12.074573242976331,0.2462238900661468,0.1274638607060358,1000,0,0,893,107
23,3,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.9629999999999986,0.1088725044362551,1.0,0.3333333333333333,24.959,12.074573242976331,0.2462238900661468,0.1274638607060358,1000,0,0,893,107
32,0,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.958333333333332,0.1226444726299009,1.0,0.3333333333333333,25.549,12.294860674281754,0.2093857147693634,0.1048327663304784,1000,0,0,888,112
32,1,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.958333333333332,0.1226444726299009,1.0,0.3333333333333333,25.549,12.294860674281754,0.2093857147693634,0.1048327663304784,1000,0,0,888,112
32,2,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.958333333333332,0.1226444726299009,1.0,0.3333333333333333,25.549,12.294860674281754,0.2093857147693634,0.1048327663304784,1000,0,0,888,112
32,3,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.958333333333332,0.1226444726299009,1.0,0.3333333333333333,25.549,12.294860674281754,0.2093857147693634,0.1048327663304784,1000,0,0,888,112
6,0,PredatorPrey10x10-P4-p3-s2-coop-v0,random-v0,0,1000,None,0.7596666666666646,0.262288856881959,1.0,0.0,40.671,12.243396546710391,0.2058522615432739,0.0716176754214708,1000,0,0,467,533
6,1,PredatorPrey10x10-P4-p3-s2-coop-v0,random-v0,0,1000,None,0.7596666666666646,0.262288856881959,1.0,0.0,40.671,12.243396546710391,0.2058522615432739,0.0716176754214708,1000,0,0,467,533
6,2,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.7596666666666646,0.262288856881959,1.0,0.0,40.671,12.243396546710391,0.2058522615432739,0.0716176754214708,1000,0,0,467,533
6,3,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.7596666666666646,0.262288856881959,1.0,0.0,40.671,12.243396546710391,0.2058522615432739,0.0716176754214708,1000,0,0,467,533
3,0,PredatorPrey10x10-P4-p3-s2-coop-v0,random-v0,0,1000,None,0.3389999999999997,0.3128206799074784,1.0,0.0,48.888,4.6018970001511335,0.1292542693614959,0.0241043367411985,1000,0,0,77,923
3,1,PredatorPrey10x10-P4-p3-s2-coop-v0,random-v0,0,1000,None,0.3389999999999997,0.3128206799074784,1.0,0.0,48.888,4.6018970001511335,0.1292542693614959,0.0241043367411985,1000,0,0,77,923
3,2,PredatorPrey10x10-P4-p3-s2-coop-v0,random-v0,0,1000,None,0.3389999999999997,0.3128206799074784,1.0,0.0,48.888,4.6018970001511335,0.1292542693614959,0.0241043367411985,1000,0,0,77,923
3,3,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.3389999999999997,0.3128206799074784,1.0,0.0,48.888,4.6018970001511335,0.1292542693614959,0.0241043367411985,1000,0,0,77,923
26,0,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.9709999999999992,0.0996833876720572,1.0,0.3333333333333333,24.646,11.488719859061758,0.2392620034217834,0.120149578257626,1000,0,0,918,82
26,1,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.9709999999999992,0.0996833876720572,1.0,0.3333333333333333,24.646,11.488719859061758,0.2392620034217834,0.120149578257626,1000,0,0,918,82
26,2,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.9709999999999992,0.0996833876720572,1.0,0.3333333333333333,24.646,11.488719859061758,0.2392620034217834,0.120149578257626,1000,0,0,918,82
26,3,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.9709999999999992,0.0996833876720572,1.0,0.3333333333333333,24.646,11.488719859061758,0.2392620034217834,0.120149578257626,1000,0,0,918,82
17,0,PredatorPrey10x10-P4-p3-s2-coop-v0,random-v0,0,1000,None,0.8853333333333305,0.2010152011941185,1.0,0.0,33.583,13.30808442263574,0.2501024527549744,0.106778969630034,1000,0,0,717,283
17,1,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.8853333333333305,0.2010152011941185,1.0,0.0,33.583,13.30808442263574,0.2501024527549744,0.106778969630034,1000,0,0,717,283
17,2,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.8853333333333305,0.2010152011941185,1.0,0.0,33.583,13.30808442263574,0.2501024527549744,0.106778969630034,1000,0,0,717,283
17,3,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.8853333333333305,0.2010152011941185,1.0,0.0,33.583,13.30808442263574,0.2501024527549744,0.106778969630034,1000,0,0,717,283
30,0,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.972666666666666,0.1050269806605277,1.0,0.3333333333333333,22.55,10.726299455077692,0.198481703042984,0.1010588645555874,1000,0,0,930,70
30,1,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.972666666666666,0.1050269806605277,1.0,0.3333333333333333,22.55,10.726299455077692,0.198481703042984,0.1010588645555874,1000,0,0,930,70
30,2,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.972666666666666,0.1050269806605277,1.0,0.3333333333333333,22.55,10.726299455077692,0.198481703042984,0.1010588645555874,1000,0,0,930,70
30,3,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.972666666666666,0.1050269806605277,1.0,0.3333333333333333,22.55,10.726299455077692,0.198481703042984,0.1010588645555874,1000,0,0,930,70
